n,max,empty
7500,7,2804
7500,6,2757
7500,6,2766
7500,6,2759
7500,6,2745
7500,6,2764
7500,8,2729
7500,6,2748
7500,7,2748
7500,6,2780
7500,6,2804
7500,7,2813
7500,6,2765
7500,6,2734
7500,8,2748
7500,7,2770
7500,7,2793
7500,6,2710
7500,7,2763
7500,6,2754
7500,7,2777
7500,8,2771
7500,7,2700
7500,6,2753
7500,7,2788
7500,6,2737
7500,7,2783
7500,6,2772
7500,8,2841
7500,5,2721
7500,6,2697
7500,7,2751
7500,8,2780
7500,6,2758
7500,6,2774
7500,7,2781
7500,6,2772
7500,8,2739
7500,7,2753
7500,8,2760
7500,6,2733
7500,7,2770
7500,7,2736
7500,6,2789
7500,7,2809
7500,6,2765
7500,7,2816
7500,6,2766
7500,6,2761
7500,7,2761
7500,7,2706
7500,6,2715
7500,7,2817
7500,6,2745
7500,6,2749
7500,6,2716
7500,7,2772
7500,8,2718
7500,7,2713
7500,6,2701
7500,6,2789
7500,7,2808
7500,6,2730
7500,7,2789
7500,8,2731
7500,6,2771
7500,7,2798
7500,6,2786
7500,7,2726
7500,6,2783
7500,6,2788
7500,6,2736
7500,6,2786
7500,7,2783
7500,7,2714
7500,6,2794
7500,6,2763
7500,6,2752
7500,7,2769
7500,6,2755
7500,6,2747
7500,8,2767
7500,6,2737
7500,6,2781
7500,7,2808
7500,7,2783
7500,6,2768
7500,8,2785
7500,7,2760
7500,6,2766
7500,6,2722
7500,7,2734
7500,6,2724
7500,9,2789
7500,7,2795
7500,6,2742
7600,6,2837
7600,7,2809
7600,6,2797
7600,6,2827
7600,7,2813
7600,8,2828
7600,7,2800
7600,6,2805
7600,7,2789
7600,7,2831
7600,6,2779
7600,7,2795
7600,6,2770
7600,7,2831
7600,7,2840
7600,7,2823
7600,6,2752
7600,6,2826
7600,7,2742
7600,7,2758
7600,7,2833
7600,7,2836
7600,7,2840
7600,7,2806
7600,7,2822
7600,6,2815
7600,7,2786
7600,6,2823
7600,6,2830
7600,6,2839
7600,7,2770
7600,6,2775
7600,7,2829
7600,6,2784
7600,7,2791
7600,6,2780
7600,6,2778
7600,6,2810
7600,7,2793
7600,6,2796
7600,6,2729
7600,6,2806
7600,5,2837
7600,7,2795
7600,7,2777
7600,8,2797
7600,6,2780
7600,7,2807
7600,7,2818
7600,6,2812
7600,7,2826
7600,8,2746
7600,7,2777
7600,6,2784
7600,7,2770
7600,6,2755
7600,6,2748
7600,6,2788
7600,6,2803
7600,6,2824
7600,7,2808
7600,6,2809
7600,6,2809
7600,7,2792
7600,6,2817
7600,7,2822
7600,6,2841
7600,6,2753
7600,6,2795
7600,7,2809
7600,6,2755
7600,6,2797
7600,7,2831
7600,6,2802
7600,6,2814
7600,7,2827
7600,6,2760
7600,7,2810
7600,6,2791
7600,7,2831
7600,6,2790
7600,6,2772
7600,6,2773
7600,6,2825
7600,6,2780
7600,6,2785
7600,6,2796
7600,7,2799
7600,7,2794
7600,6,2796
7600,6,2800
7600,8,2791
7600,6,2777
7600,6,2836
7600,8,2784
7600,7,2776
7600,6,2777
7600,7,2740
7600,7,2854
7600,7,2797
7700,7,2854
7700,7,2889
7700,8,2880
7700,6,2773
7700,6,2820
7700,7,2892
7700,7,2874
7700,6,2843
7700,7,2849
7700,7,2776
7700,7,2872
7700,7,2861
7700,7,2816
7700,6,2831
7700,6,2809
7700,8,2813
7700,6,2795
7700,6,2885
7700,6,2866
7700,6,2864
7700,6,2845
7700,6,2810
7700,7,2788
7700,8,2833
7700,6,2841
7700,6,2856
7700,7,2845
7700,6,2820
7700,6,2834
7700,7,2841
7700,6,2836
7700,6,2806
7700,7,2863
7700,6,2842
7700,7,2830
7700,6,2824
7700,6,2828
7700,6,2809
7700,7,2876
7700,8,2853
7700,7,2805
7700,6,2810
7700,6,2854
7700,6,2853
7700,5,2857
7700,6,2846
7700,8,2771
7700,6,2777
7700,6,2803
7700,6,2818
7700,6,2833
7700,6,2824
7700,6,2804
7700,6,2768
7700,7,2823
7700,7,2844
7700,7,2825
7700,7,2809
7700,7,2826
7700,7,2865
7700,6,2788
7700,6,2890
7700,7,2840
7700,6,2843
7700,6,2864
7700,7,2821
7700,6,2849
7700,6,2863
7700,6,2795
7700,6,2852
7700,6,2855
7700,7,2818
7700,6,2848
7700,6,2855
7700,6,2833
7700,6,2850
7700,7,2856
7700,8,2863
7700,6,2856
7700,8,2863
7700,6,2876
7700,7,2848
7700,7,2798
7700,6,2818
7700,7,2861
7700,7,2822
7700,6,2827
7700,7,2827
7700,7,2828
7700,6,2810
7700,6,2828
7700,7,2877
7700,6,2787
7700,7,2807
7700,7,2841
7700,6,2818
7700,6,2878
7700,7,2849
7700,6,2863
7700,7,2820
7800,7,2870
7800,7,2854
7800,6,2881
7800,7,2892
7800,6,2825
7800,7,2831
7800,6,2871
7800,7,2891
7800,6,2853
7800,7,2861
7800,7,2894
7800,6,2893
7800,6,2870
7800,6,2873
7800,7,2896
7800,6,2897
7800,6,2867
7800,6,2885
7800,7,2896
7800,6,2884
7800,6,2884
7800,7,2825
7800,7,2868
7800,6,2793
7800,8,2840
7800,7,2845
7800,7,2856
7800,6,2875
7800,6,2866
7800,7,2904
7800,7,2857
7800,7,2767
7800,7,2855
7800,7,2844
7800,6,2863
7800,7,2906
7800,6,2920
7800,5,2876
7800,6,2856
7800,7,2897
7800,8,2827
7800,7,2839
7800,6,2881
7800,7,2856
7800,7,2919
7800,6,2842
7800,6,2886
7800,7,2895
7800,6,2887
7800,7,2898
7800,7,2866
7800,7,2874
7800,6,2884
7800,6,2896
7800,6,2929
7800,6,2850
7800,7,2904
7800,6,2795
7800,6,2860
7800,6,2890
7800,6,2867
7800,7,2870
7800,8,2906
7800,6,2878
7800,7,2884
7800,7,2845
7800,6,2880
7800,6,2846
7800,6,2905
7800,7,2844
7800,6,2874
7800,7,2864
7800,6,2892
7800,6,2841
7800,7,2820
7800,6,2850
7800,6,2877
7800,7,2859
7800,6,2888
7800,6,2932
7800,7,2905
7800,6,2892
7800,6,2870
7800,6,2885
7800,8,2891
7800,6,2874
7800,6,2887
7800,7,2887
7800,6,2878
7800,7,2891
7800,6,2836
7800,6,2910
7800,6,2866
7800,6,2877
7800,6,2830
7800,6,2941
7800,6,2929
7800,7,2817
7800,6,2843
7800,6,2913
7900,6,2912
7900,7,2870
7900,7,2886
7900,6,2885
7900,6,2874
7900,7,2848
7900,7,2924
7900,6,2925
7900,6,2873
7900,6,2902
7900,7,2921
7900,6,2857
7900,6,2899
7900,7,2867
7900,6,2897
7900,6,2916
7900,7,2876
7900,7,2898
7900,6,2934
7900,7,2927
7900,6,2881
7900,7,2901
7900,6,2942
7900,6,2894
7900,7,2899
7900,7,2945
7900,7,2882
7900,6,2905
7900,7,2910
7900,6,2913
7900,7,2931
7900,6,2900
7900,6,2919
7900,9,2957
7900,7,2912
7900,6,2886
7900,6,2865
7900,7,2885
7900,6,2903
7900,6,2901
7900,7,2918
7900,7,2911
7900,6,2936
7900,7,2971
7900,6,2938
7900,7,2927
7900,6,2966
7900,7,2901
7900,6,2920
7900,8,2930
7900,6,2922
7900,8,2883
7900,6,2953
7900,8,2984
7900,6,2899
7900,7,2903
7900,7,2880
7900,7,2924
7900,7,2889
7900,9,2855
7900,6,2901
7900,7,2897
7900,6,2924
7900,6,2914
7900,6,2934
7900,7,2901
7900,6,2884
7900,7,2875
7900,7,2942
7900,7,2891
7900,6,2810
7900,6,2914
7900,7,2897
7900,7,2915
7900,6,2919
7900,6,2952
7900,6,2915
7900,8,2924
7900,6,2843
7900,7,2942
7900,8,2888
7900,9,2934
7900,6,2907
7900,6,2969
7900,6,2911
7900,6,2919
7900,7,2905
7900,7,2938
7900,6,2966
7900,7,2913
7900,7,2891
7900,6,2949
7900,8,2947
7900,6,2939
7900,6,2893
7900,6,2870
7900,6,2891
7900,7,2909
7900,7,2957
7900,7,2889
8000,7,2926
8000,6,2893
8000,6,2965
8000,7,2969
8000,7,2948
8000,8,2982
8000,6,2929
8000,8,2958
8000,6,2935
8000,7,2921
8000,6,2975
8000,6,2959
8000,6,2959
8000,6,2936
8000,7,2944
8000,6,2985
8000,7,2955
8000,7,2965
8000,6,2962
8000,7,2959
8000,6,2984
8000,7,2889
8000,7,2915
8000,6,2964
8000,6,2932
8000,8,2961
8000,6,2959
8000,10,2982
8000,6,2928
8000,6,2941
8000,7,2959
8000,6,2981
8000,7,2973
8000,7,2970
8000,8,2914
8000,6,2960
8000,7,2985
8000,6,2954
8000,6,2976
8000,6,2941
8000,6,2965
8000,6,2922
8000,6,2906
8000,6,2943
8000,7,2940
8000,6,2929
8000,7,2871
8000,7,2921
8000,6,2958
8000,6,2924
8000,8,2937
8000,6,2910
8000,6,2918
8000,6,2985
8000,7,2927
8000,6,2922
8000,7,2923
8000,7,2926
8000,6,2923
8000,6,2929
8000,6,2931
8000,6,2894
8000,6,2956
8000,6,2939
8000,7,2915
8000,7,2926
8000,7,2956
8000,7,2941
8000,6,2895
8000,7,2908
8000,6,2908
8000,7,2967
8000,7,2903
8000,6,2888
8000,7,2982
8000,7,2950
8000,6,2954
8000,7,2934
8000,6,2985
8000,6,2906
8000,7,2953
8000,6,2950
8000,6,2972
8000,7,2935
8000,6,2946
8000,7,2957
8000,6,2992
8000,8,2903
8000,8,2944
8000,6,2967
8000,7,2957
8000,6,2935
8000,6,2914
8000,7,2958
8000,7,2992
8000,5,2940
8000,6,2907
8000,7,2925
8000,6,2962
8000,6,2922
8100,6,2958
8100,6,2948
8100,6,3002
8100,7,3000
8100,7,2987
8100,8,2951
8100,7,2965
8100,7,2989
8100,7,3045
8100,8,2995
8100,7,3003
8100,7,2985
8100,6,2907
8100,7,2990
8100,7,3019
8100,6,2948
8100,7,2995
8100,6,3002
8100,6,2969
8100,7,2953
8100,7,3017
8100,8,3003
8100,6,2976
8100,6,2993
8100,6,2956
8100,6,2970
8100,6,2986
8100,7,2986
8100,7,2982
8100,6,3037
8100,6,2969
8100,6,2953
8100,6,2978
8100,6,2951
8100,7,2941
8100,7,2995
8100,6,3007
8100,5,2934
8100,9,2952
8100,7,2962
8100,6,2951
8100,7,2949
8100,6,3049
8100,8,2978
8100,7,2993
8100,7,2970
8100,7,2997
8100,6,2952
8100,6,2983
8100,6,2979
8100,6,2996
8100,7,2992
8100,8,3004
8100,6,2994
8100,8,3054
8100,7,3001
8100,6,2990
8100,6,2958
8100,6,3021
8100,7,2963
8100,8,2997
8100,7,2960
8100,6,2972
8100,6,2995
8100,7,2955
8100,7,3032
8100,6,2996
8100,7,3003
8100,6,3009
8100,6,2975
8100,8,2918
8100,6,2974
8100,6,2929
8100,7,3010
8100,6,3013
8100,6,3036
8100,7,2937
8100,6,2968
8100,6,2987
8100,6,3026
8100,6,2940
8100,7,3021
8100,7,2969
8100,7,2992
8100,7,2989
8100,7,3020
8100,6,2957
8100,7,2972
8100,7,3013
8100,6,2977
8100,6,2971
8100,7,2958
8100,7,2952
8100,6,3016
8100,6,3003
8100,6,2993
8100,6,2969
8100,7,2935
8100,7,3002
8100,7,3004
8200,7,3054
8200,7,3036
8200,6,3024
8200,6,2984
8200,7,3039
8200,6,2952
8200,7,3080
8200,6,3051
8200,9,2978
8200,7,3011
8200,7,3012
8200,6,2988
8200,6,3016
8200,7,3029
8200,6,2969
8200,7,3027
8200,6,3013
8200,6,3014
8200,7,3069
8200,8,3027
8200,6,3020
8200,6,3038
8200,6,3020
8200,8,2998
8200,6,3011
8200,7,2969
8200,6,3042
8200,7,3073
8200,7,3029
8200,8,2961
8200,8,3047
8200,8,3015
8200,6,2997
8200,7,3015
8200,6,2991
8200,6,2988
8200,6,3039
8200,6,3017
8200,6,2984
8200,6,3070
8200,6,2977
8200,7,3031
8200,7,3008
8200,6,3013
8200,6,3006
8200,6,3028
8200,6,3001
8200,6,2994
8200,8,2969
8200,7,2994
8200,7,3041
8200,7,3006
8200,6,3025
8200,6,2960
8200,7,3009
8200,6,3014
8200,6,2981
8200,7,3028
8200,6,2981
8200,6,3015
8200,7,3030
8200,8,2961
8200,7,3011
8200,8,3019
8200,7,3028
8200,6,2952
8200,9,3002
8200,6,3021
8200,7,3017
8200,6,2987
8200,8,3034
8200,6,3018
8200,7,3012
8200,6,3023
8200,7,3028
8200,6,3061
8200,7,3038
8200,6,2964
8200,7,3014
8200,6,3034
8200,6,2974
8200,7,3003
8200,6,3000
8200,6,3043
8200,7,2991
8200,6,3004
8200,7,3044
8200,7,2991
8200,6,3001
8200,6,2990
8200,6,3018
8200,7,3015
8200,6,3002
8200,6,3036
8200,6,3034
8200,6,2976
8200,7,2978
8200,6,3025
8200,7,2994
8200,7,3035
8300,6,3090
8300,7,3091
8300,6,3044
8300,7,3071
8300,6,3062
8300,7,3082
8300,7,3035
8300,7,3061
8300,6,3013
8300,6,3081
8300,8,2987
8300,6,3020
8300,7,3038
8300,6,3098
8300,6,3071
8300,6,3022
8300,7,3077
8300,7,3078
8300,6,3063
8300,6,3025
8300,7,3126
8300,7,3053
8300,6,3045
8300,7,3070
8300,6,3076
8300,6,3102
8300,6,3094
8300,6,3064
8300,7,3077
8300,6,3000
8300,7,3069
8300,7,3050
8300,7,3059
8300,7,3062
8300,6,3026
8300,7,3039
8300,7,3043
8300,6,3001
8300,8,3067
8300,6,3040
8300,7,3062
8300,10,3073
8300,6,3062
8300,7,3069
8300,6,3044
8300,8,3038
8300,7,3071
8300,6,3047
8300,7,2998
8300,7,3035
8300,6,3073
8300,7,3065
8300,7,3109
8300,7,3023
8300,7,3080
8300,7,3024
8300,7,3075
8300,6,3006
8300,7,3073
8300,6,3045
8300,6,3059
8300,7,3086
8300,7,3042
8300,7,3030
8300,6,3032
8300,6,3092
8300,6,3062
8300,6,3017
8300,6,3014
8300,6,3010
8300,7,3033
8300,6,3092
8300,7,3009
8300,6,3063
8300,6,3009
8300,7,3025
8300,6,3064
8300,6,3032
8300,7,3082
8300,6,3031
8300,6,3033
8300,8,3080
8300,6,3049
8300,6,3087
8300,6,3079
8300,6,3068
8300,6,3034
8300,6,3086
8300,6,3053
8300,7,3032
8300,6,3015
8300,7,3067
8300,6,3047
8300,6,3073
8300,7,3036
8300,6,3052
8300,7,3043
8300,7,3057
8300,6,3060
8300,6,3065
8400,7,3106
8400,5,3075
8400,6,3103
8400,6,3087
8400,7,3040
8400,6,3071
8400,6,3119
8400,6,3057
8400,7,3108
8400,7,3077
8400,7,3092
8400,7,3059
8400,6,3109
8400,6,3118
8400,7,3051
8400,6,3076
8400,7,3064
8400,7,3056
8400,7,3051
8400,6,3137
8400,6,3126
8400,6,2998
8400,8,3091
8400,8,3037
8400,7,3120
8400,6,3031
8400,7,3036
8400,6,3085
8400,6,3082
8400,7,3078
8400,6,3115
8400,6,3062
8400,6,3118
8400,6,3108
8400,5,3094
8400,7,3051
8400,6,3119
8400,6,3104
8400,6,3082
8400,8,3118
8400,7,3157
8400,7,3093
8400,6,3118
8400,6,3065
8400,6,3061
8400,8,3070
8400,8,3059
8400,7,3079
8400,7,3073
8400,8,3083
8400,6,3108
8400,6,3164
8400,7,3151
8400,6,3108
8400,6,3123
8400,6,3101
8400,6,3097
8400,6,3087
8400,6,3107
8400,8,3107
8400,7,3066
8400,6,3081
8400,7,3129
8400,7,3120
8400,7,3075
8400,7,3087
8400,6,3110
8400,7,3071
8400,6,3067
8400,7,3096
8400,7,3110
8400,7,3154
8400,6,3108
8400,6,3072
8400,6,3062
8400,6,3093
8400,6,3091
8400,8,3088
8400,7,3090
8400,7,3058
8400,7,3076
8400,6,3071
8400,6,3035
8400,7,3079
8400,7,3093
8400,6,3095
8400,7,3070
8400,6,3081
8400,8,3109
8400,7,3065
8400,7,3086
8400,7,3053
8400,6,3085
8400,5,3057
8400,7,3079
8400,6,3080
8400,6,3084
8400,6,3067
8400,6,3053
8400,6,3058
8500,7,3135
8500,7,3104
8500,7,3158
8500,7,3095
8500,6,3119
8500,6,3158
8500,8,3082
8500,6,3082
8500,6,3171
8500,6,3102
8500,7,3085
8500,6,3118
8500,7,3103
8500,7,3157
8500,7,3167
8500,7,3176
8500,6,3142
8500,6,3106
8500,7,3130
8500,7,3154
8500,7,3185
8500,6,3088
8500,7,3118
8500,7,3169
8500,7,3177
8500,7,3148
8500,6,3146
8500,7,3155
8500,8,3079
8500,6,3104
8500,7,3106
8500,6,3113
8500,7,3152
8500,6,3158
8500,6,3060
8500,6,3207
8500,6,3155
8500,6,3131
8500,7,3094
8500,6,3146
8500,7,3138
8500,7,3092
8500,7,3109
8500,6,3113
8500,6,3123
8500,7,3142
8500,7,3139
8500,7,3093
8500,6,3102
8500,7,3146
8500,7,3082
8500,6,3162
8500,7,3095
8500,6,3093
8500,7,3137
8500,7,3115
8500,7,3091
8500,7,3123
8500,7,3105
8500,7,3129
8500,8,3131
8500,6,3115
8500,6,3111
8500,6,3145
8500,6,3127
8500,6,3128
8500,6,3102
8500,6,3144
8500,6,3125
8500,6,3123
8500,7,3064
8500,6,3104
8500,6,3189
8500,8,3095
8500,7,3150
8500,8,3104
8500,6,3100
8500,7,3095
8500,6,3090
8500,6,3123
8500,8,3124
8500,7,3153
8500,7,3063
8500,7,3109
8500,6,3080
8500,6,3116
8500,7,3118
8500,6,3080
8500,6,3144
8500,7,3187
8500,7,3096
8500,6,3161
8500,6,3077
8500,6,3149
8500,7,3092
8500,6,3093
8500,7,3083
8500,6,3132
8500,6,3074
8500,7,3114
8600,7,3168
8600,7,3174
8600,6,3178
8600,6,3115
8600,6,3201
8600,6,3150
8600,7,3114
8600,6,3201
8600,7,3119
8600,7,3161
8600,6,3177
8600,8,3143
8600,6,3142
8600,6,3192
8600,7,3153
8600,6,3202
8600,6,3144
8600,6,3173
8600,6,3155
8600,8,3144
8600,6,3121
8600,8,3216
8600,7,3174
8600,8,3195
8600,7,3184
8600,6,3196
8600,7,3177
8600,7,3168
8600,6,3172
8600,6,3128
8600,8,3129
8600,6,3152
8600,6,3150
8600,7,3203
8600,6,3197
8600,7,3182
8600,6,3167
8600,6,3171
8600,7,3187
8600,6,3138
8600,6,3164
8600,7,3149
8600,6,3184
8600,6,3142
8600,7,3173
8600,7,3180
8600,6,3149
8600,7,3144
8600,6,3206
8600,7,3171
8600,7,3120
8600,6,3172
8600,7,3187
8600,7,3186
8600,7,3146
8600,6,3135
8600,6,3208
8600,5,3137
8600,6,3114
8600,7,3201
8600,8,3181
8600,7,3129
8600,6,3183
8600,8,3134
8600,6,3137
8600,6,3145
8600,6,3172
8600,6,3136
8600,7,3178
8600,7,3129
8600,7,3170
8600,7,3191
8600,7,3131
8600,6,3163
8600,7,3130
8600,8,3168
8600,6,3124
8600,6,3176
8600,7,3129
8600,8,3162
8600,7,3140
8600,6,3177
8600,7,3175
8600,6,3156
8600,6,3190
8600,7,3159
8600,7,3168
8600,6,3110
8600,6,3178
8600,7,3152
8600,6,3128
8600,6,3114
8600,6,3135
8600,7,3176
8600,7,3144
8600,9,3190
8600,7,3165
8600,7,3149
8600,7,3133
8600,6,3193
8700,7,3190
8700,6,3175
8700,7,3234
8700,6,3228
8700,7,3200
8700,6,3184
8700,8,3204
8700,8,3249
8700,6,3193
8700,7,3206
8700,7,3225
8700,7,3199
8700,6,3235
8700,6,3226
8700,6,3201
8700,6,3238
8700,6,3198
8700,7,3224
8700,6,3228
8700,7,3209
8700,7,3187
8700,7,3227
8700,7,3199
8700,6,3255
8700,6,3179
8700,6,3230
8700,7,3216
8700,7,3213
8700,6,3198
8700,6,3239
8700,7,3243
8700,6,3199
8700,7,3172
8700,7,3203
8700,6,3195
8700,6,3218
8700,7,3187
8700,6,3242
8700,6,3198
8700,7,3165
8700,7,3205
8700,7,3224
8700,6,3195
8700,6,3182
8700,6,3215
8700,8,3215
8700,6,3166
8700,7,3153
8700,7,3194
8700,6,3180
8700,6,3204
8700,7,3181
8700,7,3199
8700,6,3185
8700,7,3145
8700,7,3174
8700,7,3172
8700,7,3197
8700,6,3229
8700,7,3195
8700,7,3217
8700,7,3202
8700,7,3205
8700,7,3228
8700,6,3160
8700,7,3207
8700,7,3215
8700,7,3171
8700,6,3149
8700,7,3205
8700,6,3254
8700,7,3191
8700,8,3241
8700,7,3195
8700,7,3215
8700,6,3206
8700,6,3178
8700,6,3172
8700,6,3204
8700,7,3194
8700,6,3237
8700,7,3227
8700,6,3222
8700,6,3218
8700,5,3246
8700,7,3169
8700,7,3182
8700,6,3153
8700,7,3206
8700,6,3201
8700,6,3224
8700,7,3202
8700,6,3158
8700,7,3212
8700,6,3170
8700,6,3203
8700,8,3205
8700,8,3232
8700,6,3232
8700,7,3193
8800,6,3233
8800,6,3227
8800,6,3201
8800,7,3244
8800,8,3241
8800,7,3216
8800,7,3212
8800,8,3274
8800,7,3207
8800,7,3231
8800,7,3253
8800,6,3224
8800,6,3273
8800,6,3225
8800,7,3295
8800,6,3265
8800,6,3258
8800,6,3287
8800,7,3296
8800,7,3283
8800,6,3256
8800,6,3228
8800,6,3206
8800,6,3239
8800,6,3223
8800,7,3230
8800,6,3222
8800,6,3203
8800,7,3230
8800,8,3293
8800,6,3275
8800,6,3234
8800,7,3227
8800,6,3250
8800,6,3224
8800,9,3282
8800,7,3191
8800,6,3295
8800,6,3231
8800,7,3230
8800,7,3274
8800,7,3209
8800,7,3261
8800,7,3270
8800,7,3235
8800,6,3247
8800,6,3234
8800,8,3236
8800,7,3221
8800,9,3224
8800,7,3190
8800,6,3218
8800,6,3272
8800,6,3214
8800,6,3248
8800,6,3205
8800,7,3239
8800,7,3257
8800,7,3230
8800,6,3241
8800,7,3273
8800,7,3222
8800,7,3241
8800,7,3208
8800,6,3233
8800,7,3268
8800,7,3258
8800,6,3235
8800,6,3263
8800,6,3247
8800,6,3237
8800,6,3227
8800,6,3222
8800,7,3226
8800,6,3189
8800,6,3200
8800,6,3269
8800,7,3251
8800,6,3219
8800,7,3257
8800,7,3282
8800,7,3263
8800,6,3204
8800,7,3282
8800,6,3200
8800,6,3192
8800,6,3228
8800,6,3222
8800,7,3249
8800,6,3163
8800,7,3255
8800,7,3173
8800,6,3197
8800,7,3215
8800,7,3222
8800,6,3279
8800,7,3241
8800,6,3228
8800,6,3195
8800,6,3212
8900,5,3278
8900,7,3299
8900,6,3260
8900,7,3304
8900,6,3280
8900,6,3344
8900,9,3243
8900,6,3288
8900,6,3217
8900,6,3266
8900,6,3273
8900,6,3272
8900,8,3263
8900,6,3283
8900,6,3273
8900,6,3276
8900,6,3288
8900,6,3250
8900,6,3267
8900,7,3290
8900,6,3290
8900,7,3225
8900,7,3265
8900,6,3255
8900,7,3292
8900,7,3196
8900,6,3266
8900,7,3346
8900,7,3296
8900,7,3323
8900,8,3321
8900,6,3274
8900,7,3251
8900,6,3260
8900,6,3248
8900,6,3241
8900,7,3222
8900,7,3249
8900,6,3258
8900,7,3319
8900,7,3311
8900,7,3241
8900,7,3192
8900,6,3247
8900,7,3246
8900,8,3275
8900,7,3285
8900,6,3232
8900,6,3287
8900,6,3277
8900,7,3268
8900,7,3295
8900,6,3272
8900,7,3233
8900,6,3314
8900,7,3268
8900,6,3307
8900,7,3215
8900,6,3285
8900,6,3292
8900,8,3319
8900,6,3241
8900,6,3289
8900,7,3251
8900,7,3232
8900,6,3256
8900,7,3298
8900,6,3243
8900,6,3281
8900,7,3303
8900,6,3249
8900,7,3333
8900,6,3311
8900,9,3272
8900,6,3272
8900,7,3317
8900,6,3274
8900,6,3331
8900,7,3289
8900,7,3303
8900,6,3224
8900,6,3319
8900,6,3268
8900,7,3364
8900,7,3277
8900,7,3261
8900,7,3251
8900,9,3270
8900,8,3248
8900,6,3317
8900,7,3194
8900,7,3319
8900,7,3279
8900,6,3227
8900,6,3261
8900,6,3264
8900,6,3276
8900,6,3285
8900,6,3249
8900,7,3219
9000,6,3307
9000,6,3298
9000,6,3256
9000,6,3323
9000,7,3315
9000,7,3376
9000,7,3286
9000,7,3349
9000,6,3307
9000,6,3281
9000,7,3336
9000,7,3343
9000,6,3289
9000,7,3323
9000,7,3287
9000,7,3276
9000,7,3334
9000,7,3276
9000,6,3279
9000,8,3292
9000,6,3298
9000,6,3300
9000,7,3302
9000,7,3287
9000,6,3275
9000,7,3272
9000,6,3338
9000,6,3361
9000,7,3334
9000,7,3354
9000,6,3251
9000,6,3315
9000,7,3307
9000,6,3372
9000,7,3269
9000,7,3327
9000,7,3351
9000,7,3345
9000,6,3305
9000,6,3378
9000,7,3322
9000,6,3337
9000,7,3306
9000,6,3313
9000,7,3366
9000,7,3275
9000,6,3298
9000,7,3351
9000,7,3296
9000,6,3316
9000,7,3336
9000,7,3314
9000,6,3305
9000,6,3327
9000,7,3322
9000,7,3313
9000,8,3306
9000,8,3310
9000,6,3311
9000,6,3314
9000,7,3331
9000,7,3327
9000,6,3302
9000,7,3265
9000,7,3339
9000,7,3367
9000,6,3290
9000,7,3348
9000,6,3320
9000,6,3294
9000,6,3274
9000,7,3281
9000,6,3310
9000,6,3274
9000,9,3321
9000,6,3272
9000,6,3301
9000,7,3318
9000,6,3275
9000,8,3286
9000,7,3307
9000,7,3308
9000,7,3284
9000,6,3317
9000,7,3325
9000,6,3353
9000,7,3292
9000,8,3298
9000,6,3324
9000,6,3325
9000,6,3277
9000,7,3349
9000,6,3349
9000,8,3269
9000,7,3271
9000,7,3279
9000,7,3317
9000,7,3303
9000,6,3331
9000,6,3321
9100,6,3361
9100,6,3337
9100,6,3411
9100,7,3332
9100,6,3373
9100,6,3345
9100,6,3367
9100,7,3406
9100,6,3331
9100,7,3354
9100,6,3355
9100,6,3401
9100,7,3376
9100,7,3307
9100,6,3360
9100,6,3342
9100,6,3295
9100,7,3380
9100,7,3359
9100,6,3343
9100,6,3318
9100,6,3361
9100,7,3407
9100,6,3324
9100,6,3370
9100,6,3314
9100,6,3320
9100,7,3344
9100,8,3341
9100,7,3345
9100,7,3321
9100,6,3353
9100,8,3358
9100,7,3378
9100,6,3389
9100,6,3341
9100,6,3405
9100,7,3320
9100,7,3344
9100,6,3341
9100,7,3324
9100,7,3330
9100,6,3368
9100,7,3337
9100,7,3348
9100,7,3350
9100,8,3346
9100,8,3354
9100,8,3364
9100,8,3275
9100,7,3339
9100,7,3296
9100,6,3351
9100,7,3399
9100,7,3338
9100,6,3315
9100,6,3368
9100,7,3359
9100,6,3334
9100,7,3372
9100,8,3328
9100,8,3359
9100,6,3391
9100,7,3377
9100,6,3362
9100,7,3316
9100,6,3336
9100,7,3412
9100,6,3283
9100,7,3356
9100,7,3346
9100,7,3367
9100,8,3370
9100,7,3382
9100,6,3386
9100,6,3265
9100,6,3305
9100,6,3353
9100,6,3366
9100,7,3326
9100,6,3349
9100,7,3340
9100,7,3328
9100,6,3326
9100,6,3306
9100,6,3294
9100,7,3369
9100,6,3334
9100,6,3340
9100,6,3376
9100,6,3345
9100,6,3364
9100,6,3429
9100,8,3338
9100,6,3297
9100,7,3348
9100,6,3345
9100,6,3343
9100,6,3289
9100,8,3362
9200,7,3374
9200,6,3350
9200,7,3398
9200,7,3454
9200,6,3409
9200,6,3340
9200,8,3424
9200,6,3312
9200,8,3377
9200,7,3377
9200,6,3385
9200,6,3413
9200,6,3364
9200,7,3363
9200,6,3380
9200,6,3348
9200,6,3379
9200,7,3424
9200,6,3315
9200,9,3361
9200,6,3398
9200,8,3401
9200,6,3330
9200,6,3376
9200,7,3358
9200,7,3353
9200,6,3379
9200,7,3361
9200,6,3412
9200,8,3412
9200,6,3408
9200,6,3389
9200,6,3353
9200,6,3407
9200,7,3396
9200,6,3365
9200,6,3415
9200,6,3424
9200,6,3317
9200,8,3363
9200,6,3381
9200,7,3396
9200,7,3379
9200,6,3396
9200,7,3434
9200,7,3377
9200,7,3367
9200,6,3395
9200,6,3346
9200,7,3441
9200,7,3376
9200,6,3358
9200,7,3391
