N,removed,diff,iterations
200,771,408,65493
200,744,408,63935
200,778,408,66276
200,780,408,66286
200,776,408,65843
200,784,408,66439
200,776,408,65683
200,783,408,66597
200,792,408,66631
200,759,408,65000
200,781,408,66093
200,757,408,64685
200,772,408,65755
200,776,408,66579
200,769,408,65853
200,785,408,66681
200,777,408,65981
200,790,408,66339
200,755,408,64499
200,769,408,65235
200,792,408,67173
200,753,408,64611
200,793,408,66430
200,782,408,66138
200,767,408,65396
200,786,408,66965
200,791,408,66928
200,757,408,64709
200,771,408,65656
200,790,408,66390
200,737,408,63501
200,754,408,64349
200,770,408,65840
200,779,408,66081
200,756,408,64584
200,742,408,64056
200,783,408,66355
200,781,408,66140
200,771,408,65881
200,754,408,64948
200,751,408,64601
200,777,408,66056
200,752,408,64557
200,825,408,68623
200,769,408,66039
200,761,408,64996
200,778,408,65951
200,777,408,66070
200,790,408,66926
200,743,408,63797
200,781,408,65956
200,766,408,65146
200,785,408,66336
200,753,408,64429
200,771,408,65637
200,774,408,65636
200,790,408,67301
200,779,408,65932
200,796,408,66914
200,768,408,65468
200,771,408,65629
200,804,408,67456
200,759,408,65359
200,755,408,64610
200,758,408,65192
200,792,408,66461
200,744,408,64104
200,742,408,63895
200,772,408,66084
200,799,408,67200
200,773,408,65546
200,775,408,65659
200,790,408,66629
200,783,408,66281
200,775,408,65924
200,775,408,65547
200,745,408,64134
200,778,408,65946
200,798,408,66799
200,778,408,65975
200,734,408,63790
200,766,408,65360
200,770,408,65379
200,812,408,67849
200,745,408,63832
200,782,408,66136
200,756,408,64493
200,776,408,66328
200,752,408,64808
200,780,408,65603
200,784,408,66225
200,768,408,65360
200,787,408,66787
200,766,408,65218
200,733,408,63482
200,752,408,65258
200,796,408,66944
200,765,408,64783
200,780,408,66530
200,792,408,67057
200,772,408,65649
200,747,408,64612
200,749,408,64616
200,798,408,67347
200,784,408,66229
200,758,408,65053
200,773,408,65662
200,794,408,67169
200,786,408,66334
200,774,408,65542
200,754,408,64377
200,763,408,65030
200,758,408,64816
200,763,408,64952
200,768,408,65295
200,751,408,64592
200,777,408,65948
200,814,408,68234
200,769,408,65533
200,779,408,65982
200,773,408,65633
200,789,408,66378
200,788,408,66114
200,765,408,65421
200,792,408,66457
200,828,408,69049
200,780,408,65788
200,789,408,67209
200,749,408,64477
200,772,408,65767
200,784,408,66448
200,762,408,65058
200,804,408,67758
200,772,408,65714
200,779,408,66213
200,773,408,65327
200,772,408,65734
200,752,408,64311
200,779,408,66145
200,765,408,65377
200,757,408,64508
200,772,408,66102
200,749,408,64492
200,803,408,67830
200,782,408,66435
200,764,408,65104
200,778,408,66136
200,737,408,63683
200,759,408,65013
200,765,408,64965
200,776,408,65429
200,762,408,64968
200,773,408,65573
200,755,408,64631
200,764,408,65357
200,812,408,67917
200,758,408,64966
200,774,408,65725
200,771,408,65583
200,745,408,64413
200,778,408,65560
200,763,408,64977
200,765,408,65029
200,765,408,65245
200,764,408,65061
200,751,408,64548
200,774,408,65434
200,784,408,66372
200,780,408,65925
200,761,408,65125
200,774,408,65940
200,795,408,67165
200,760,408,64557
200,756,408,64748
200,773,408,65862
200,751,408,64873
200,777,408,65446
200,754,408,64525
200,775,408,65596
200,760,408,64866
200,775,408,66041
200,779,408,66249
200,758,408,64899
200,774,408,66095
200,813,408,68026
200,762,408,65068
200,759,408,64793
200,782,408,66049
200,766,408,65638
200,796,408,66876
200,775,408,65733
200,806,408,67067
200,794,408,67047
200,750,408,64643
200,770,408,65352
200,775,408,65627
200,777,408,65656
200,760,408,64794
200,710,408,62278
200,775,408,65940
200,788,408,66117
200,773,408,65681
200,768,408,65089
200,792,408,66513
200,765,408,65167
200,734,408,63206
200,756,408,64931
200,773,408,65628
200,778,408,65959
200,759,408,65284
200,817,408,68041
200,780,408,65583
200,784,408,66070
200,752,408,64386
200,803,408,67359
200,790,408,66551
200,784,408,66204
200,748,408,63962
200,786,408,66047
200,775,408,65805
200,750,408,64546
200,783,408,66638
200,781,408,66657
200,767,408,65049
200,739,408,63951
200,764,408,65410
200,790,408,66501
200,793,408,66780
200,767,408,65296
200,776,408,66386
200,774,408,65583
200,757,408,64718
200,785,408,66520
200,751,408,64171
200,756,408,64707
200,770,408,65417
200,763,408,65182
200,773,408,65619
200,731,408,63115
200,794,408,67320
200,768,408,64833
200,755,408,64221
200,787,408,66692
200,772,408,65449
200,731,408,63326
200,725,408,63313
200,772,408,65612
200,766,408,65356
200,769,408,65669
200,767,408,65309
200,785,408,66494
200,806,408,67909
200,738,408,64074
200,785,408,66197
200,768,408,65846
200,765,408,65325
200,765,408,65372
200,783,408,66177
200,760,408,64736
200,797,408,67425
200,766,408,65349
200,784,408,66117
200,763,408,65225
200,776,408,65633
200,746,408,64324
200,751,408,64292
200,793,408,67175
200,773,408,65602
200,764,408,65008
200,792,408,66700
200,769,408,64992
200,763,408,64987
200,774,408,65666
200,768,408,65673
200,759,408,64992
200,790,408,66668
200,770,408,65272
200,769,408,65150
200,767,408,65486
200,752,408,64837
200,777,408,65784
200,767,408,65263
200,782,408,65870
200,765,408,65187
200,784,408,66932
200,756,408,64793
200,765,408,65112
200,805,408,67570
200,779,408,66243
200,769,408,65304
200,771,408,65660
200,781,408,66696
200,791,408,66655
200,769,408,65609
200,762,408,65468
200,781,408,66426
200,766,408,65299
200,779,408,66286
200,799,408,66937
200,775,408,65970
200,808,408,68264
200,747,408,64436
200,776,408,65921
200,777,408,65980
200,768,408,65684
200,764,408,64889
200,785,408,66301
200,758,408,64961
200,803,408,67780
200,747,408,64555
200,769,408,65677
200,772,408,65644
200,793,408,67170
200,796,408,66823
200,759,408,64713
200,758,408,64797
200,756,408,64525
200,783,408,66796
200,755,408,65191
200,808,408,67413
200,781,408,66092
200,788,408,66610
200,779,408,66332
200,779,408,66065
200,792,408,66923
200,763,408,64907
200,766,408,65416
200,793,408,67152
200,770,408,65839
200,828,408,69069
200,744,408,63746
200,765,408,64989
200,741,408,63601
200,768,408,65438
200,790,408,66267
200,779,408,66040
200,750,408,64235
200,774,408,65609
200,761,408,65023
200,738,408,63916
200,799,408,67029
200,769,408,65700
200,786,408,66110
200,778,408,66307
200,752,408,64325
200,761,408,65137
200,791,408,66967
200,769,408,65907
200,781,408,66055
200,788,408,66546
200,776,408,65982
200,810,408,67732
200,787,408,66493
200,796,408,67140
200,771,408,65806
200,741,408,63844
200,763,408,65005
200,753,408,64143
200,743,408,63992
200,795,408,67189
200,760,408,65176
200,752,408,64862
200,778,408,65680
200,783,408,66876
200,752,408,64697
200,762,408,65080
200,773,408,65743
200,730,408,63012
200,771,408,65569
200,744,408,63860
200,768,408,65495
200,804,408,67842
200,776,408,65668
200,783,408,65865
200,768,408,65677
200,766,408,65261
200,766,408,65706
200,755,408,64561
200,755,408,64902
200,783,408,66173
200,807,408,68375
200,783,408,66724
200,755,408,64586
200,790,408,66961
200,760,408,64783
200,735,408,63586
200,793,408,67000
200,784,408,66371
200,777,408,66359
200,788,408,66436
200,742,408,63912
200,757,408,64490
200,765,408,65633
200,769,408,65282
200,770,408,65531
200,784,408,66357
200,808,408,67443
200,767,408,65506
200,780,408,66108
200,761,408,65170
200,786,408,66422
200,750,408,64325
200,801,408,67977
200,810,408,67722
200,718,408,62399
200,748,408,63702
200,772,408,65857
200,789,408,66594
200,763,408,64933
200,768,408,65793
200,761,408,64851
200,745,408,64304
200,781,408,66212
200,748,408,64186
200,783,408,66263
200,753,408,64396
200,747,408,63997
200,739,408,64118
200,808,408,68073
200,733,408,63526
200,759,408,65108
200,762,408,65088
200,777,408,66339
200,767,408,65518
200,774,408,65971
200,780,408,66301
200,771,408,66053
200,733,408,63629
200,777,408,65049
200,783,408,66722
200,775,408,66015
200,819,408,67960
200,765,408,65557
200,762,408,65148
200,781,408,66208
200,772,408,65602
200,762,408,64831
200,766,408,65828
200,770,408,65323
200,803,408,67222
200,817,408,68030
200,781,408,66096
200,786,408,66389
200,738,408,63703
200,729,408,63265
200,794,408,66997
200,753,408,64321
200,758,408,65039
200,785,408,66447
200,804,408,67412
200,746,408,64147
200,786,408,66529
300,1142,608,127688
300,1178,608,129135
300,1123,608,126540
300,1189,608,130427
300,1133,608,127447
300,1137,608,127241
300,1171,608,129994
300,1105,608,125322
300,1131,608,127137
300,1174,608,129489
300,1153,608,128156
300,1164,608,129007
300,1222,608,132733
300,1146,608,127992
300,1160,608,128637
300,1175,608,129568
300,1187,608,129579
300,1185,608,130185
300,1139,608,127111
300,1158,608,128526
300,1153,608,128282
300,1139,608,127576
300,1145,608,127650
300,1180,608,129981
300,1116,608,125691
300,1170,608,129281
300,1189,608,130289
300,1169,608,129163
300,1175,608,129072
300,1155,608,128951
300,1192,608,130692
300,1164,608,129477
300,1171,608,129171
300,1127,608,126993
300,1169,608,129184
300,1155,608,129358
300,1173,608,128992
300,1166,608,128947
300,1158,608,128908
300,1118,608,126147
300,1153,608,128257
300,1159,608,128464
300,1143,608,127798
300,1209,608,131612
300,1183,608,129652
300,1199,608,130636
300,1156,608,127962
300,1172,608,129309
300,1199,608,131045
300,1166,608,129190
300,1158,608,128789
300,1163,608,128965
300,1168,608,129057
300,1172,608,129160
300,1155,608,128524
300,1148,608,128336
300,1137,608,127229
300,1164,608,128632
300,1193,608,130584
300,1135,608,127519
300,1164,608,128526
300,1178,608,129438
300,1170,608,129449
300,1164,608,128677
300,1141,608,127287
300,1132,608,127713
300,1217,608,132362
300,1198,608,131026
300,1182,608,129588
300,1159,608,128549
300,1176,608,129452
300,1183,608,129428
300,1144,608,127429
300,1176,608,129868
300,1134,608,127358
300,1153,608,128607
300,1149,608,127653
300,1172,608,129529
300,1188,608,129812
300,1149,608,127786
300,1200,608,131171
300,1177,608,129055
300,1187,608,130192
300,1168,608,129325
300,1160,608,128255
300,1150,608,127904
300,1151,608,128471
300,1170,608,128772
300,1169,608,129212
300,1173,608,129032
300,1112,608,126226
300,1144,608,128170
300,1143,608,127864
300,1155,608,128408
300,1146,608,128228
300,1140,608,127762
300,1197,608,130787
300,1119,608,126083
300,1199,608,131618
300,1168,608,129233
300,1150,608,128278
300,1201,608,131417
300,1156,608,128118
300,1154,608,127929
300,1143,608,127412
300,1149,608,127920
300,1153,608,128287
300,1176,608,130173
300,1127,608,126917
300,1186,608,129943
300,1146,608,127999
300,1172,608,129169
300,1163,608,128450
300,1207,608,131221
300,1174,608,129832
300,1138,608,126913
300,1178,608,130048
300,1168,608,129027
300,1171,608,129313
300,1165,608,128897
300,1121,608,126298
300,1167,608,129156
300,1179,608,129498
300,1167,608,128652
300,1200,608,130644
300,1169,608,129129
300,1172,608,129613
300,1173,608,129544
300,1176,608,129930
300,1152,608,128400
300,1179,608,129847
300,1160,608,128770
300,1140,608,127545
300,1161,608,128320
300,1182,608,129401
300,1157,608,128760
300,1219,608,133067
300,1159,608,128466
300,1193,608,130445
300,1156,608,128118
300,1202,608,130998
300,1193,608,130648
300,1175,608,129570
300,1153,608,128005
300,1179,608,129914
300,1179,608,129336
300,1179,608,129354
300,1159,608,129075
300,1196,608,130753
300,1157,608,128412
300,1159,608,128653
300,1189,608,130568
300,1196,608,130998
300,1175,608,129508
300,1098,608,124739
300,1159,608,128608
300,1187,608,130621
300,1166,608,129186
300,1175,608,129261
300,1167,608,128940
300,1177,608,130097
300,1200,608,131046
300,1156,608,128958
300,1169,608,128689
300,1183,608,130241
300,1212,608,131887
300,1140,608,127214
300,1121,608,126662
300,1168,608,129099
300,1127,608,126845
300,1182,608,129365
300,1142,608,127471
300,1164,608,129464
300,1153,608,129279
300,1191,608,130815
300,1159,608,128494
300,1173,608,129266
300,1155,608,128170
300,1193,608,130515
300,1175,608,129889
300,1206,608,131510
300,1131,608,126820
300,1170,608,129445
300,1157,608,128273
300,1195,608,130869
300,1141,608,127662
300,1154,608,128256
300,1142,608,127552
300,1134,608,126971
300,1173,608,129839
300,1145,608,127766
300,1136,608,127514
300,1141,608,127374
300,1151,608,127905
300,1184,608,130162
300,1158,608,128592
300,1149,608,128165
300,1145,608,127935
300,1146,608,128315
300,1133,608,126955
300,1174,608,128974
300,1166,608,129115
300,1133,608,127507
300,1205,608,131303
300,1169,608,128996
300,1175,608,129324
300,1186,608,130092
300,1192,608,130336
300,1140,608,126922
300,1161,608,128685
300,1185,608,130450
300,1143,608,128132
300,1153,608,128595
300,1199,608,131483
300,1147,608,127976
300,1183,608,130286
300,1179,608,129645
300,1173,608,129138
300,1149,608,127917
300,1177,608,130205
300,1131,608,127142
300,1146,608,127752
300,1130,608,127289
300,1185,608,130378
300,1167,608,129078
300,1206,608,131711
300,1141,608,127406
300,1184,608,130162
300,1167,608,128959
300,1163,608,128655
300,1138,608,127786
300,1192,608,130012
300,1153,608,128148
300,1155,608,128095
300,1170,608,129656
300,1162,608,128612
300,1194,608,130319
300,1176,608,129417
300,1199,608,130812
300,1179,608,130269
300,1154,608,128760
300,1133,608,126912
300,1153,608,128583
300,1120,608,126425
300,1136,608,127852
300,1152,608,127937
300,1141,608,127876
300,1198,608,130288
300,1171,608,129336
300,1178,608,129185
300,1138,608,128059
300,1160,608,128614
300,1191,608,130707
300,1157,608,128937
300,1155,608,128269
300,1146,608,127641
300,1186,608,130230
300,1176,608,129356
300,1165,608,128868
300,1176,608,129214
300,1161,608,128582
300,1190,608,130106
300,1154,608,128310
300,1178,608,129825
300,1136,608,127457
300,1176,608,129484
300,1172,608,129629
300,1192,608,130817
300,1161,608,128395
300,1145,608,128331
300,1176,608,129424
300,1138,608,127486
300,1155,608,128667
300,1188,608,130353
300,1182,608,130494
300,1182,608,129717
300,1161,608,128536
300,1177,608,129859
300,1179,608,130097
300,1161,608,128788
300,1168,608,129351
300,1153,608,128188
300,1185,608,130257
300,1159,608,128365
300,1177,608,129631
300,1188,608,130727
300,1216,608,131368
300,1150,608,128132
300,1194,608,130406
300,1142,608,127630
300,1176,608,129873
300,1199,608,130994
300,1157,608,128165
300,1192,608,130178
300,1156,608,128249
300,1150,608,127836
300,1156,608,128809
300,1163,608,128428
300,1206,608,131049
300,1150,608,128553
300,1121,608,126267
300,1159,608,129292
300,1158,608,128555
300,1208,608,130893
300,1118,608,126163
300,1162,608,128673
300,1158,608,128265
300,1171,608,128765
300,1190,608,130052
300,1153,608,127884
300,1134,608,126921
300,1163,608,128715
300,1140,608,127403
300,1183,608,130356
300,1170,608,129386
300,1185,608,130402
300,1140,608,127400
300,1147,608,128252
300,1165,608,129447
300,1178,608,129413
300,1148,608,127817
300,1163,608,128693
300,1179,608,130042
300,1179,608,129565
300,1210,608,131613
300,1169,608,128684
300,1155,608,128456
300,1149,608,128523
300,1179,608,129516
300,1168,608,128978
300,1205,608,131767
300,1170,608,129230
300,1186,608,130510
300,1204,608,131300
300,1172,608,129014
300,1144,608,127574
300,1163,608,128931
300,1179,608,130214
300,1157,608,128425
300,1174,608,129817
300,1195,608,130924
300,1169,608,129374
300,1168,608,129454
300,1187,608,130028
300,1153,608,128401
300,1178,608,129446
300,1159,608,129294
300,1161,608,128836
300,1237,608,133523
300,1155,608,128989
300,1144,608,127721
300,1146,608,127596
300,1171,608,129813
300,1149,608,127916
300,1184,608,130287
300,1170,608,129846
300,1171,608,129213
300,1162,608,128514
300,1135,608,127285
300,1168,608,129274
300,1203,608,130540
300,1143,608,127894
300,1148,608,127500
300,1128,608,127166
300,1152,608,128167
300,1160,608,128537
300,1153,608,128329
300,1195,608,130454
300,1144,608,127365
300,1184,608,129933
300,1118,608,125987
300,1175,608,128859
300,1173,608,129759
300,1168,608,128689
300,1139,608,127094
300,1173,608,130031
300,1169,608,129360
300,1117,608,126240
300,1166,608,128454
300,1170,608,129074
300,1178,608,129920
300,1166,608,128986
300,1172,608,129229
300,1167,608,128569
300,1169,608,129745
300,1153,608,127730
300,1145,608,127293
300,1116,608,126367
300,1182,608,130154
300,1114,608,126354
300,1193,608,130777
300,1153,608,128411
300,1169,608,129380
300,1192,608,130583
300,1133,608,126967
300,1187,608,130272
300,1117,608,126398
300,1174,608,130140
300,1204,608,130676
300,1212,608,131324
300,1177,608,129763
300,1146,608,127901
300,1145,608,128185
300,1130,608,126596
300,1146,608,128009
300,1186,608,130476
300,1159,608,128907
300,1158,608,128108
300,1166,608,128968
300,1162,608,128624
300,1167,608,129524
300,1173,608,129894
300,1174,608,129268
300,1182,608,129881
300,1149,608,128626
300,1189,608,129856
300,1145,608,127889
300,1140,608,127408
300,1147,608,128127
300,1168,608,128990
300,1160,608,128770
300,1101,608,124877
300,1113,608,125992
300,1145,608,127451
300,1124,608,126537
300,1174,608,129290
300,1126,608,126957
300,1186,608,129901
300,1178,608,129673
300,1146,608,128250
300,1212,608,132470
300,1170,608,129627
300,1179,608,131367
300,1176,608,129502
300,1167,608,128646
300,1159,608,128972
300,1193,608,130882
300,1150,608,128055
300,1183,608,129718
300,1128,608,126623
300,1163,608,129035
300,1159,608,128982
300,1130,608,126851
300,1144,608,128002
300,1147,608,128536
300,1167,608,129149
300,1180,608,129950
300,1178,608,129871
300,1178,608,129973
